cord_uid_a,cord_uid_b,similarity,title_a,title_b
xnmpl4uw,s4bobqls,-0.037180915,Hydroxychloroquin‐induzierte akute generalisierte exanthematische Pustulose: eine während der COVID‐19‐Pandemie zu beachtende Nebenwirkung,Acknowledgement to referees
xnmpl4uw,dbo18qfk,-0.037180915,Hydroxychloroquin‐induzierte akute generalisierte exanthematische Pustulose: eine während der COVID‐19‐Pandemie zu beachtende Nebenwirkung,Acknowledgement to Referees
xnmpl4uw,rh9bx841,-0.037180915,Hydroxychloroquin‐induzierte akute generalisierte exanthematische Pustulose: eine während der COVID‐19‐Pandemie zu beachtende Nebenwirkung,Acknowledgement to Referees
xnmpl4uw,eej8qb9t,-0.037180908,Hydroxychloroquin‐induzierte akute generalisierte exanthematische Pustulose: eine während der COVID‐19‐Pandemie zu beachtende Nebenwirkung,Acknowledgement to Referees.
tmi60ugl,xqhxra2p,-0.037071154,Fears and Hopes,Akutrehabilitation nach COVID‑19‑Infektion: Eine ausgewählte Fallserie
xqhxra2p,y1wpc0dk,-0.036899414,Akutrehabilitation nach COVID‑19‑Infektion: Eine ausgewählte Fallserie,People + Companies
xqhxra2p,9bdiz5pz,-0.036899414,Akutrehabilitation nach COVID‑19‑Infektion: Eine ausgewählte Fallserie,People + Companies
tmi60ugl,d6su39tw,-0.036847264,Fears and Hopes,Erfolgreiche Behandlung eines drittgradigen Pleuraempyems infolge einer COVID-19-Infektion
fx92xnzt,hq6y67rz,-0.036684148,Welche Phytos gegen Husten?,Courses and Conferences
8xtexo2z,a5hc3hef,-0.0362263,Marktführer gesucht,Guideposts for Assessment During COVID-19
y1wpc0dk,6ho4ox2e,-0.035565004,People + Companies,Pädiatrie aktuell – Forschung kurz notiert
9bdiz5pz,6ho4ox2e,-0.035565004,People + Companies,Pädiatrie aktuell – Forschung kurz notiert
fouh4jhs,kmsz4jdk,-0.03529479,Konjunkturpaket notwendig — Rückkehr zur Schuldenbremse nicht forcieren,Hyperlipasemia in Hospitalized COVID-19 Patients
p825gprf,fx92xnzt,-0.035185818,Lessons from the past,Welche Phytos gegen Husten?
tmi60ugl,sfarwvit,-0.035168592,Fears and Hopes,So machen Vermittler ihren Betrieb zukunftsfest
2w9zsz4m,rqb19icj,-0.03509752,Aktuelles zur Brustkrebstherapie,Experiences of family caregivers of patients with COVID-19
mrdg743n,sfarwvit,-0.035084594,Recruiting Residents During COVID-19,So machen Vermittler ihren Betrieb zukunftsfest
mdd60ic7,46z4663u,-0.034987975,Acknowledgement to Referees,Endlich Farbe bekennen
se2s9c5j,46z4663u,-0.034987975,Acknowledgement to Referees,Endlich Farbe bekennen
0ngl3naa,46z4663u,-0.034987975,Acknowledgement to Referees,Endlich Farbe bekennen
eej8qb9t,46z4663u,-0.034987975,Acknowledgement to Referees.,Endlich Farbe bekennen
2un48l2e,46z4663u,-0.034987975,Acknowledgement to Referees,Endlich Farbe bekennen
s4bobqls,46z4663u,-0.034987975,Acknowledgement to referees,Endlich Farbe bekennen
46z4663u,dbo18qfk,-0.034987975,Endlich Farbe bekennen,Acknowledgement to Referees
46z4663u,rh9bx841,-0.034987975,Endlich Farbe bekennen,Acknowledgement to Referees
mdd60ic7,kcl0uzdg,-0.034904975,Acknowledgement to Referees,Budesonid verhindert bei COVID-19 Übergang zu schwerem Verlauf
se2s9c5j,kcl0uzdg,-0.034904975,Acknowledgement to Referees,Budesonid verhindert bei COVID-19 Übergang zu schwerem Verlauf
0ngl3naa,kcl0uzdg,-0.034904975,Acknowledgement to Referees,Budesonid verhindert bei COVID-19 Übergang zu schwerem Verlauf
eej8qb9t,kcl0uzdg,-0.034904975,Acknowledgement to Referees.,Budesonid verhindert bei COVID-19 Übergang zu schwerem Verlauf
2un48l2e,kcl0uzdg,-0.034904975,Acknowledgement to Referees,Budesonid verhindert bei COVID-19 Übergang zu schwerem Verlauf
s4bobqls,kcl0uzdg,-0.034904975,Acknowledgement to referees,Budesonid verhindert bei COVID-19 Übergang zu schwerem Verlauf
dbo18qfk,kcl0uzdg,-0.034904975,Acknowledgement to Referees,Budesonid verhindert bei COVID-19 Übergang zu schwerem Verlauf
rh9bx841,kcl0uzdg,-0.034904975,Acknowledgement to Referees,Budesonid verhindert bei COVID-19 Übergang zu schwerem Verlauf
2w9zsz4m,zsadls45,-0.03481486,Aktuelles zur Brustkrebstherapie,"COVID‐19, children and schools: overlooked and at risk"
lq92mlhs,8ezcu225,-0.03463379,Nachhaltiges Wirtschaften setzt eine nachhaltige Arbeitswelt voraus,Enquiring minds.
xamgedfq,fx92xnzt,-0.034384143,Variability Matters,Welche Phytos gegen Husten?
8ezcu225,6ho4ox2e,-0.03433775,Enquiring minds.,Pädiatrie aktuell – Forschung kurz notiert
sfarwvit,a9jyx7wb,-0.034330748,So machen Vermittler ihren Betrieb zukunftsfest,Risk Factors of COVID-19 Patients
1g0pthfr,m5wlk26r,-0.03402449,Epidemiological and Clinical Predictors of COVID-19,COVID-19 trifft auf angeborene Herzfehler
xamgedfq,7ljhd62b,-0.03367524,Variability Matters,COVID-19 – Eine neue Herausforderung
8xnfwho6,6ho4ox2e,-0.033618107,Capturing Our COVID-19 Efforts,Pädiatrie aktuell – Forschung kurz notiert
2w9zsz4m,kmsz4jdk,-0.033556335,Aktuelles zur Brustkrebstherapie,Hyperlipasemia in Hospitalized COVID-19 Patients
0l41f0xj,d6su39tw,-0.033532273,COVID-19 and pregnancy: are they friends or enemies?,Erfolgreiche Behandlung eines drittgradigen Pleuraempyems infolge einer COVID-19-Infektion
mdd60ic7,fx92xnzt,-0.03343996,Acknowledgement to Referees,Welche Phytos gegen Husten?
se2s9c5j,fx92xnzt,-0.03343996,Acknowledgement to Referees,Welche Phytos gegen Husten?
0ngl3naa,fx92xnzt,-0.03343996,Acknowledgement to Referees,Welche Phytos gegen Husten?
eej8qb9t,fx92xnzt,-0.03343996,Acknowledgement to Referees.,Welche Phytos gegen Husten?
2un48l2e,fx92xnzt,-0.03343996,Acknowledgement to Referees,Welche Phytos gegen Husten?
s4bobqls,fx92xnzt,-0.03343996,Acknowledgement to referees,Welche Phytos gegen Husten?
fx92xnzt,dbo18qfk,-0.03343996,Welche Phytos gegen Husten?,Acknowledgement to Referees
fx92xnzt,rh9bx841,-0.03343996,Welche Phytos gegen Husten?,Acknowledgement to Referees
2w9zsz4m,6603ephy,-0.033356905,Aktuelles zur Brustkrebstherapie,Covid-19 vaccines for kids
2w9zsz4m,qga9663z,-0.033356905,Aktuelles zur Brustkrebstherapie,Coronapod: Kids and COVID vaccines.
2w9zsz4m,zku020ww,-0.033313237,Aktuelles zur Brustkrebstherapie,"Educating heads, hands, and hearts in the COVID-19 Classroom"
xqhxra2p,8ezcu225,-0.033147793,Akutrehabilitation nach COVID‑19‑Infektion: Eine ausgewählte Fallserie,Enquiring minds.
d4l85xzw,0vlkahyu,-0.033054665,Meetings and Courses,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
q5yb36ll,hrbxg1yg,-0.032973092,The Grassroots Intellectuals,Es gibt Hoffnung
2w9zsz4m,14mm6pg1,-0.032935657,Aktuelles zur Brustkrebstherapie,Nowadays COVID underestimates the other suspects
f608irm6,y3hpzj0u,-0.032831717,Kardiale Folgen von COVID-19,"Acknowledgment of Referees, 2020"
k0xqoyx8,y3hpzj0u,-0.032824002,Stille Hypoxie bei COVID-19: Eine Fallserie,"Acknowledgment of Referees, 2020"
6603ephy,fouh4jhs,-0.032755047,Covid-19 vaccines for kids,Konjunkturpaket notwendig — Rückkehr zur Schuldenbremse nicht forcieren
fouh4jhs,qga9663z,-0.032755047,Konjunkturpaket notwendig — Rückkehr zur Schuldenbremse nicht forcieren,Coronapod: Kids and COVID vaccines.
fx92xnzt,s5my1z2h,-0.032369267,Welche Phytos gegen Husten?,Home for the holidays
b2wgo20y,m5wlk26r,-0.032232694,Recovering from COVID-19: the key issues,COVID-19 trifft auf angeborene Herzfehler
7ljhd62b,bnto2xy7,-0.03218741,COVID-19 – Eine neue Herausforderung,COVID‐19 vaccination in children and university students
hl1apuv9,d6su39tw,-0.03212953,Meeting Announcements,Erfolgreiche Behandlung eines drittgradigen Pleuraempyems infolge einer COVID-19-Infektion
tmi60ugl,2w9zsz4m,-0.032050382,Fears and Hopes,Aktuelles zur Brustkrebstherapie
kux9vzn8,y3hpzj0u,-0.031981733,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,"Acknowledgment of Referees, 2020"
q5yb36ll,fouh4jhs,-0.03182773,The Grassroots Intellectuals,Konjunkturpaket notwendig — Rückkehr zur Schuldenbremse nicht forcieren
a9jyx7wb,m5wlk26r,-0.03164768,Risk Factors of COVID-19 Patients,COVID-19 trifft auf angeborene Herzfehler
y8rkyux1,fx92xnzt,-0.031574763,Personal Cleanliness Activities in Preschool Classrooms,Welche Phytos gegen Husten?
mdd60ic7,kylka2rh,-0.031511385,Acknowledgement to Referees,Zur gesellschaftlichen Akzeptanz von einmaligen Vermögensabgaben
kylka2rh,0ngl3naa,-0.031511385,Zur gesellschaftlichen Akzeptanz von einmaligen Vermögensabgaben,Acknowledgement to Referees
kylka2rh,se2s9c5j,-0.031511385,Zur gesellschaftlichen Akzeptanz von einmaligen Vermögensabgaben,Acknowledgement to Referees
kylka2rh,eej8qb9t,-0.031511385,Zur gesellschaftlichen Akzeptanz von einmaligen Vermögensabgaben,Acknowledgement to Referees.
kylka2rh,2un48l2e,-0.031511385,Zur gesellschaftlichen Akzeptanz von einmaligen Vermögensabgaben,Acknowledgement to Referees
kylka2rh,s4bobqls,-0.031511385,Zur gesellschaftlichen Akzeptanz von einmaligen Vermögensabgaben,Acknowledgement to referees
kylka2rh,dbo18qfk,-0.031511385,Zur gesellschaftlichen Akzeptanz von einmaligen Vermögensabgaben,Acknowledgement to Referees
kylka2rh,rh9bx841,-0.031511385,Zur gesellschaftlichen Akzeptanz von einmaligen Vermögensabgaben,Acknowledgement to Referees
lj0u6ro4,m5wlk26r,-0.03150764,Known unknowns and unknown unknowns,COVID-19 trifft auf angeborene Herzfehler
2w9zsz4m,8d3z6dfw,-0.031501453,Aktuelles zur Brustkrebstherapie,COVID-19: biological factors in men's vulnerability
v5o2vz2d,2w9zsz4m,-0.031272072,All Eyes on Me,Aktuelles zur Brustkrebstherapie
kux9vzn8,whl6yq4p,-0.031205988,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Cardiovascular aspects of COVID-19
7ljhd62b,e2nr5laz,-0.03117629,COVID-19 – Eine neue Herausforderung,"COVID-19 Bereavement: Considerations for Families, Psychologists, and Student Trainees"
s5my1z2h,0vlkahyu,-0.030854167,Home for the holidays,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
rqb19icj,fx92xnzt,-0.030662626,Experiences of family caregivers of patients with COVID-19,Welche Phytos gegen Husten?
fouh4jhs,0l41f0xj,-0.030510856,Konjunkturpaket notwendig — Rückkehr zur Schuldenbremse nicht forcieren,COVID-19 and pregnancy: are they friends or enemies?
2w9zsz4m,etrtg1hj,-0.030389152,Aktuelles zur Brustkrebstherapie,"Complicated Grief: Risk Factors, Protective Factors, and Interventions."
lm55pt80,m5wlk26r,-0.03030347,Key pathways as therapeutic targets,COVID-19 trifft auf angeborene Herzfehler
q5yb36ll,2w9zsz4m,-0.03028051,The Grassroots Intellectuals,Aktuelles zur Brustkrebstherapie
ptxwnbhf,ffbchp74,-0.030266799,Investigating people's anxieties and concerns about COVID-19,Rechtsprechung kurz berichtet
f60k7elw,fx92xnzt,-0.030256066,Socioeconomic aspects of covid-19 on the example of rostov region,Welche Phytos gegen Husten?
fd9vwx42,ffbchp74,-0.030155256,Focused and Other,Rechtsprechung kurz berichtet
lq92mlhs,rqb19icj,-0.030055948,Nachhaltiges Wirtschaften setzt eine nachhaltige Arbeitswelt voraus,Experiences of family caregivers of patients with COVID-19
mdd60ic7,6ho4ox2e,-0.029910047,Acknowledgement to Referees,Pädiatrie aktuell – Forschung kurz notiert
0ngl3naa,6ho4ox2e,-0.029910047,Acknowledgement to Referees,Pädiatrie aktuell – Forschung kurz notiert
se2s9c5j,6ho4ox2e,-0.029910047,Acknowledgement to Referees,Pädiatrie aktuell – Forschung kurz notiert
eej8qb9t,6ho4ox2e,-0.029910047,Acknowledgement to Referees.,Pädiatrie aktuell – Forschung kurz notiert
s4bobqls,6ho4ox2e,-0.029910047,Acknowledgement to referees,Pädiatrie aktuell – Forschung kurz notiert
2un48l2e,6ho4ox2e,-0.029910047,Acknowledgement to Referees,Pädiatrie aktuell – Forschung kurz notiert
6ho4ox2e,dbo18qfk,-0.029910047,Pädiatrie aktuell – Forschung kurz notiert,Acknowledgement to Referees
6ho4ox2e,rh9bx841,-0.029910047,Pädiatrie aktuell – Forschung kurz notiert,Acknowledgement to Referees
tmi60ugl,6ho4ox2e,-0.029386329,Fears and Hopes,Pädiatrie aktuell – Forschung kurz notiert
8mjkpub2,3dqljzjm,-0.029192088,The way forward,An EUA for tocilizumab (Actemra) for COVID-19
2w9zsz4m,0l41f0xj,-0.029098071,Aktuelles zur Brustkrebstherapie,COVID-19 and pregnancy: are they friends or enemies?
ffbchp74,y3hpzj0u,-0.028628908,Rechtsprechung kurz berichtet,"Acknowledgment of Referees, 2020"
kux9vzn8,0sl4xp50,-0.028580686,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Neuropathological Features of COVID-19
a9jyx7wb,ffbchp74,-0.028507516,Risk Factors of COVID-19 Patients,Rechtsprechung kurz berichtet
fx92xnzt,fbj6bolc,-0.028455384,Welche Phytos gegen Husten?,The changing demographics of COVID-19
5r2leevd,a9jyx7wb,-0.028446596,Kündigung – Maskenpflicht – Anforderungen an ein Attest zur Befreiung : KSchG 1;BGB 242,Risk Factors of COVID-19 Patients
xamgedfq,m5wlk26r,-0.028404372,Variability Matters,COVID-19 trifft auf angeborene Herzfehler
dp1gpjvf,ffbchp74,-0.028310873,eMJA: In other journals ‐ 5 May 2003,Rechtsprechung kurz berichtet
ryq1asf3,fx92xnzt,-0.027986929,Geographical Readings of COVID-19,Welche Phytos gegen Husten?
v5o2vz2d,ffbchp74,-0.027925937,All Eyes on Me,Rechtsprechung kurz berichtet
ptxwnbhf,6ho4ox2e,-0.027903626,Investigating people's anxieties and concerns about COVID-19,Pädiatrie aktuell – Forschung kurz notiert
7ljhd62b,sv73oe5x,-0.027579539,COVID-19 – Eine neue Herausforderung,Medicines for millions of patients
mdd60ic7,g3ypisig,-0.027400868,Acknowledgement to Referees,Riechstörungen bei COVID-19 – aktueller Wissensstand
se2s9c5j,g3ypisig,-0.027400868,Acknowledgement to Referees,Riechstörungen bei COVID-19 – aktueller Wissensstand
0ngl3naa,g3ypisig,-0.027400868,Acknowledgement to Referees,Riechstörungen bei COVID-19 – aktueller Wissensstand
eej8qb9t,g3ypisig,-0.027400868,Acknowledgement to Referees.,Riechstörungen bei COVID-19 – aktueller Wissensstand
s4bobqls,g3ypisig,-0.027400868,Acknowledgement to referees,Riechstörungen bei COVID-19 – aktueller Wissensstand
2un48l2e,g3ypisig,-0.027400868,Acknowledgement to Referees,Riechstörungen bei COVID-19 – aktueller Wissensstand
dbo18qfk,g3ypisig,-0.027400868,Acknowledgement to Referees,Riechstörungen bei COVID-19 – aktueller Wissensstand
rh9bx841,g3ypisig,-0.027400868,Acknowledgement to Referees,Riechstörungen bei COVID-19 – aktueller Wissensstand
z3irrfu4,w72ielhf,-0.027290586,"Räumlich getrennt, virtuell vereint",Editors’ Note
7ljhd62b,aw1pbmz4,-0.027178697,COVID-19 – Eine neue Herausforderung,Risk factors analysisi for COVID‑19 in the elderly
qkc0v9xq,6ho4ox2e,-0.027134042,MLFW: A Database for Face Recognition on Masked Faces,Pädiatrie aktuell – Forschung kurz notiert
eytapevk,6ho4ox2e,-0.027088419,Face masks,Pädiatrie aktuell – Forschung kurz notiert
0vlkahyu,hq6y67rz,-0.027078636,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen,Courses and Conferences
cl81y08y,y3hpzj0u,-0.026837146,Auf dem Weg zu einer nachhaltigen Mobilität,"Acknowledgment of Referees, 2020"
4vpqvhe1,mraycufh,-0.026820805,Privacy in the time of Covid-19,"(±)-2-(2-Fluoro-[1,1′-biphenyl]-4-yl)-N-(1-phenylpropan-2-yl)propanamide"
fouh4jhs,vsdsp7jc,-0.02677923,Konjunkturpaket notwendig — Rückkehr zur Schuldenbremse nicht forcieren,Spotlight on Female Voices
zpo4us36,y3hpzj0u,-0.026751526,Versorgung von Krebspatienten leidet,"Acknowledgment of Referees, 2020"
7ljhd62b,tbes7uke,-0.026669439,COVID-19 – Eine neue Herausforderung,Infections in Travelers and Adoptees from Abroad
7ljhd62b,hq6y67rz,-0.026592843,COVID-19 – Eine neue Herausforderung,Courses and Conferences
3dqljzjm,slrbyjoh,-0.02651148,An EUA for tocilizumab (Actemra) for COVID-19,Hindsight Beyond 2020
v5o2vz2d,6ho4ox2e,-0.026476387,All Eyes on Me,Pädiatrie aktuell – Forschung kurz notiert
7htbxid6,fx92xnzt,-0.026435643,COVID-19 and the acknowledgement of children as stakeholders of the tourism industry,Welche Phytos gegen Husten?
mdd60ic7,46pn6jmc,-0.026373904,Acknowledgement to Referees,Warum Austausch gerade jetzt wichtig ist
46pn6jmc,se2s9c5j,-0.026373904,Warum Austausch gerade jetzt wichtig ist,Acknowledgement to Referees
46pn6jmc,0ngl3naa,-0.026373904,Warum Austausch gerade jetzt wichtig ist,Acknowledgement to Referees
46pn6jmc,2un48l2e,-0.026373904,Warum Austausch gerade jetzt wichtig ist,Acknowledgement to Referees
46pn6jmc,s4bobqls,-0.026373904,Warum Austausch gerade jetzt wichtig ist,Acknowledgement to referees
46pn6jmc,dbo18qfk,-0.026373904,Warum Austausch gerade jetzt wichtig ist,Acknowledgement to Referees
46pn6jmc,rh9bx841,-0.026373904,Warum Austausch gerade jetzt wichtig ist,Acknowledgement to Referees
46pn6jmc,eej8qb9t,-0.026373899,Warum Austausch gerade jetzt wichtig ist,Acknowledgement to Referees.
14mm6pg1,6ho4ox2e,-0.02630008,Nowadays COVID underestimates the other suspects,Pädiatrie aktuell – Forschung kurz notiert
y1wpc0dk,46z4663u,-0.026136037,People + Companies,Endlich Farbe bekennen
9bdiz5pz,46z4663u,-0.026136037,People + Companies,Endlich Farbe bekennen
lj0u6ro4,0smv2ae5,-0.026035463,Known unknowns and unknown unknowns,Wichtige Impfungen zum Schulstart
mdd60ic7,4yx27fa9,-0.025898354,Acknowledgement to Referees,COVID-19-Pandemie als Weckruf für einen Strategiewechsel
0ngl3naa,4yx27fa9,-0.025898354,Acknowledgement to Referees,COVID-19-Pandemie als Weckruf für einen Strategiewechsel
se2s9c5j,4yx27fa9,-0.025898354,Acknowledgement to Referees,COVID-19-Pandemie als Weckruf für einen Strategiewechsel
eej8qb9t,4yx27fa9,-0.025898354,Acknowledgement to Referees.,COVID-19-Pandemie als Weckruf für einen Strategiewechsel
2un48l2e,4yx27fa9,-0.025898354,Acknowledgement to Referees,COVID-19-Pandemie als Weckruf für einen Strategiewechsel
s4bobqls,4yx27fa9,-0.025898354,Acknowledgement to referees,COVID-19-Pandemie als Weckruf für einen Strategiewechsel
dbo18qfk,4yx27fa9,-0.025898354,Acknowledgement to Referees,COVID-19-Pandemie als Weckruf für einen Strategiewechsel
4yx27fa9,rh9bx841,-0.025898354,COVID-19-Pandemie als Weckruf für einen Strategiewechsel,Acknowledgement to Referees
2w9zsz4m,dxx0bfis,-0.02579129,Aktuelles zur Brustkrebstherapie,Disease X and other unknowns
wwuebui7,fx92xnzt,-0.025750976,Events calendar,Welche Phytos gegen Husten?
an3twhzi,fx92xnzt,-0.025750976,Events calendar,Welche Phytos gegen Husten?
uk6m7ry1,fx92xnzt,-0.025750976,Events calendar,Welche Phytos gegen Husten?
99btzh9a,sfarwvit,-0.025601499,News & Notes,So machen Vermittler ihren Betrieb zukunftsfest
yzbi7r6h,4vpqvhe1,-0.025597893,N-(2-(1h-indol-3-yl)ethyl)-2-(6-methoxynaphthalen-2-yl)propanamide,Privacy in the time of Covid-19
dp1gpjvf,fx92xnzt,-0.025563562,eMJA: In other journals ‐ 5 May 2003,Welche Phytos gegen Husten?
30097lan,kcl0uzdg,-0.02537579,Hematological Aspects of COVID-19,Budesonid verhindert bei COVID-19 Übergang zu schwerem Verlauf
zbq8mvki,sfarwvit,-0.025361978,Endpoints for randomized controlled clinical trials for COVID-19 treatments,So machen Vermittler ihren Betrieb zukunftsfest
ptxwnbhf,2w9zsz4m,-0.02518151,Investigating people's anxieties and concerns about COVID-19,Aktuelles zur Brustkrebstherapie
17trii16,rqb19icj,-0.02496927,Endlich mehr Honorar für COVID-19-lmpfungen,Experiences of family caregivers of patients with COVID-19
7kj3ttsm,fx92xnzt,-0.02481384,The molecular footprints of COVID-19,Welche Phytos gegen Husten?
46pn6jmc,rqb19icj,-0.024651213,Warum Austausch gerade jetzt wichtig ist,Experiences of family caregivers of patients with COVID-19
xqhxra2p,d1q2a446,-0.024649007,Akutrehabilitation nach COVID‑19‑Infektion: Eine ausgewählte Fallserie,Issues and Events
xqhxra2p,n0gyhuve,-0.024649007,Akutrehabilitation nach COVID‑19‑Infektion: Eine ausgewählte Fallserie,Issues and Events
7knn1voy,7ljhd62b,-0.02462653,Denominator matters in estimating COVID-19 mortality rates,COVID-19 – Eine neue Herausforderung
7ljhd62b,5hepuqon,-0.02455738,COVID-19 – Eine neue Herausforderung,COVID-19 infections in pets such as cats and dogs
